Tanggal,Gula Pasir (Rp),Gula Merah (Rp),Kelapa (Rp),Beras Ketan (Rp),Vanili Bubuk (Rp),Daun Jagung (Rp),Jumlah Produksi,Gaji Karyawan,"Biaya Overhead (Listrik, Gas, Plastik dll)",Nama Toko,Total Biaya Produksi/Hari
2024-10-02,450.5,173.2,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4472.6
2024-10-03,450.5,173.2,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4472.6
2024-10-04,450.5,173.2,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4472.6
2024-10-05,450.5,173.2,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4472.6
2024-10-07,450.5,173.2,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4472.6
2024-10-08,450.5,173.2,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4472.6
2024-10-09,450.5,173.2,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4472.6
2024-10-10,450.5,173.2,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4472.6
2024-10-11,450.5,173.2,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4472.6
2024-10-12,450.5,173.2,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4472.6
2024-10-13,450.5,173.2,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4472.6
2024-10-14,450.5,173.2,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4472.6
2024-10-15,450.5,173.2,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4472.6
2024-10-16,450.5,173.2,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4472.6
2024-10-17,450.5,173.2,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4472.6
2024-10-18,450.5,173.2,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4472.6
2024-10-19,450.5,173.2,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4472.6
2024-10-20,450.5,173.2,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4472.6
2024-10-21,450.5,173.2,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4472.6
2024-10-22,450.5,173.2,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4472.6
2024-10-23,450.5,173.2,350.0,192.0,30.0,150.0,4,250.0,185.5,Legieta,5818.3
2024-10-24,450.5,173.2,350.0,192.0,30.0,150.0,4,250.0,185.5,Legieta,5818.3
2024-10-25,450.5,173.2,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4472.6
2024-10-26,450.5,173.2,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4472.6
2024-10-27,450.5,173.2,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4472.6
2024-10-28,450.5,173.2,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4472.6
2024-10-29,450.5,173.2,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4472.6
2024-10-30,450.5,173.2,350.0,192.0,30.0,150.0,4,250.0,185.5,Legieta,5818.3
2024-10-31,450.5,173.2,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4472.6
2024-11-01,413.75,200.0,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4442.75
2024-11-02,413.75,200.0,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4442.75
2024-11-03,413.75,200.0,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4442.75
2024-11-04,413.75,200.0,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4442.75
2024-11-05,413.75,200.0,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4442.75
2024-11-06,413.75,200.0,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4442.75
2024-11-07,413.75,200.0,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4442.75
2024-11-08,413.75,200.0,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4442.75
2024-11-09,413.75,200.0,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4442.75
2024-11-10,413.75,200.0,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4442.75
2024-11-11,413.75,200.0,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4442.75
2024-11-12,413.75,200.0,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4442.75
2024-11-13,413.75,200.0,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4442.75
2024-11-14,413.75,200.0,350.0,192.0,30.0,150.0,4,250.0,185.5,Legieta,5778.5
2024-11-15,413.75,200.0,350.0,192.0,30.0,150.0,4,250.0,185.5,Legieta,5778.5
2024-11-16,413.75,200.0,350.0,192.0,30.0,150.0,4,250.0,185.5,Legieta,5778.5
2024-11-17,413.75,200.0,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4442.75
2024-11-18,413.75,200.0,350.0,192.0,30.0,150.0,4,250.0,185.5,Legieta,5778.5
2024-11-19,413.75,200.0,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4442.75
2024-11-20,413.75,200.0,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4442.75
2024-11-21,413.75,200.0,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4442.75
2024-11-22,413.75,200.0,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4442.75
2024-11-23,413.75,200.0,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4442.75
2024-11-24,413.75,200.0,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4442.75
2024-11-25,413.75,200.0,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4442.75
2024-11-26,413.75,200.0,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4442.75
2024-11-27,413.75,200.0,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4442.75
2024-11-28,413.75,200.0,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4442.75
2024-11-29,413.75,200.0,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4442.75
2024-11-30,413.75,200.0,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4442.75
2024-12-01,455.0,204.0,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4588.0
2024-12-02,455.0,204.0,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4588.0
2024-12-03,455.0,204.0,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4588.0
2024-12-04,455.0,204.0,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4588.0
2024-12-05,455.0,204.0,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4588.0
2024-12-06,455.0,204.0,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4588.0
2024-12-07,455.0,204.0,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4588.0
2024-12-08,455.0,204.0,350.0,192.0,30.0,150.0,4,250.0,195.0,Legieta,5969.0
2024-12-09,455.0,204.0,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4588.0
2024-12-10,455.0,204.0,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4588.0
2024-12-11,455.0,204.0,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4588.0
2024-12-12,455.0,204.0,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4588.0
2024-12-13,455.0,204.0,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4588.0
2024-12-14,455.0,204.0,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4588.0
2024-12-15,455.0,204.0,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4588.0
2024-12-16,455.0,204.0,350.0,192.0,30.0,150.0,4,700.0,195.0,Legieta,6419.0
2024-12-17,455.0,204.0,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4588.0
2024-12-18,455.0,204.0,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4588.0
2024-12-19,455.0,204.0,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4588.0
2024-12-20,455.0,204.0,350.0,192.0,30.0,150.0,3,700.0,195.0,Legieta,5038.0
2024-12-21,455.0,204.0,350.0,192.0,30.0,150.0,3,700.0,195.0,Legieta,5038.0
2024-12-22,455.0,204.0,350.0,192.0,30.0,150.0,3,700.0,195.0,Legieta,5038.0
2024-12-24,455.0,204.0,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4588.0
2024-12-25,455.0,204.0,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4588.0
2024-12-26,455.0,204.0,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4588.0
2024-12-27,455.0,204.0,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4588.0
2024-12-28,455.0,204.0,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4588.0
2024-12-29,455.0,204.0,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4588.0
2024-12-30,455.0,204.0,350.0,192.0,30.0,150.0,4,700.0,195.0,Legieta,6419.0
2024-12-31,455.0,204.0,350.0,192.0,30.0,150.0,3,700.0,195.0,Legieta,5038.0
2025-01-01,465.0,199.2,350.0,192.0,30.0,150.0,3,700.0,173.0,Legieta,5031.6
2025-01-02,465.0,199.2,350.0,192.0,30.0,150.0,4,700.0,173.0,Legieta,6417.8
2025-01-03,465.0,199.2,350.0,192.0,30.0,150.0,3,700.0,173.0,Legieta,5031.6
2025-01-04,465.0,199.2,350.0,192.0,30.0,150.0,2,700.0,173.0,Legieta,3645.4
2025-01-05,465.0,199.2,350.0,192.0,30.0,150.0,5,250.0,173.0,Legieta,7354.0
2025-01-06,465.0,199.2,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4581.6
2025-01-07,465.0,199.2,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4581.6
2025-01-08,465.0,199.2,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4581.6
2025-01-09,465.0,199.2,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4581.6
2025-01-10,465.0,199.2,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4581.6
2025-01-11,465.0,199.2,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4581.6
2025-01-12,465.0,199.2,350.0,192.0,30.0,150.0,4,250.0,173.0,Legieta,5967.8
2025-01-13,465.0,199.2,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4581.6
2025-01-14,465.0,199.2,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4581.6
2024-01-03,412.5,166.4,224.0,144.0,29.0,140.0,6,500.0,265.0,Wajit Sederhana,7460.400000000001
2024-01-04,412.5,166.4,224.0,144.0,29.0,140.0,5,500.0,265.0,Wajit Sederhana,6344.5
2024-01-05,412.5,166.4,224.0,144.0,29.0,140.0,6,500.0,265.0,Wajit Sederhana,7460.400000000001
2024-01-06,412.5,166.4,224.0,144.0,29.0,140.0,6,500.0,265.0,Wajit Sederhana,7460.400000000001
2024-01-07,412.5,166.4,224.0,144.0,29.0,140.0,6,500.0,265.0,Wajit Sederhana,7460.400000000001
2024-01-14,412.5,166.4,224.0,144.0,29.0,140.0,6,500.0,265.0,Wajit Sederhana,7460.400000000001
2024-01-15,412.5,166.4,224.0,144.0,29.0,140.0,6,500.0,265.0,Wajit Sederhana,7460.400000000001
2024-01-16,412.5,166.4,224.0,144.0,29.0,140.0,5,500.0,265.0,Wajit Sederhana,6344.5
2024-01-17,412.5,166.4,224.0,144.0,29.0,140.0,6,500.0,265.0,Wajit Sederhana,7460.400000000001
2024-01-18,412.5,166.4,224.0,144.0,29.0,140.0,5,500.0,265.0,Wajit Sederhana,6344.5
2024-01-20,412.5,166.4,224.0,144.0,29.0,140.0,5,500.0,265.0,Wajit Sederhana,6344.5
2024-01-21,412.5,166.4,224.0,144.0,29.0,140.0,5,500.0,265.0,Wajit Sederhana,6344.5
2024-01-22,412.5,166.4,224.0,144.0,29.0,140.0,5,500.0,265.0,Wajit Sederhana,6344.5
2024-02-01,410.0,176.0,224.0,144.0,29.0,140.0,6,550.0,213.0,Wajit Sederhana,7501.0
2024-02-02,410.0,176.0,224.0,144.0,29.0,140.0,4,450.0,213.0,Wajit Sederhana,5155.0
2024-02-03,410.0,176.0,224.0,144.0,29.0,140.0,4,450.0,213.0,Wajit Sederhana,5155.0
2024-02-04,410.0,176.0,224.0,144.0,29.0,140.0,4,450.0,213.0,Wajit Sederhana,5155.0
2024-02-05,410.0,176.0,224.0,144.0,29.0,140.0,4,450.0,213.0,Wajit Sederhana,5155.0
2024-02-06,410.0,176.0,224.0,144.0,29.0,140.0,4,450.0,213.0,Wajit Sederhana,5155.0
2024-02-07,410.0,176.0,224.0,144.0,29.0,140.0,4,450.0,213.0,Wajit Sederhana,5155.0
2024-02-08,410.0,176.0,224.0,144.0,29.0,140.0,5,500.0,213.0,Wajit Sederhana,6328.0
2024-02-09,410.0,176.0,224.0,144.0,29.0,140.0,5,500.0,213.0,Wajit Sederhana,6328.0
2024-02-10,410.0,176.0,224.0,144.0,29.0,140.0,5,500.0,213.0,Wajit Sederhana,6328.0
2024-02-11,410.0,176.0,224.0,144.0,29.0,140.0,4,450.0,213.0,Wajit Sederhana,5155.0
2024-02-12,410.0,176.0,224.0,144.0,29.0,140.0,4,450.0,213.0,Wajit Sederhana,5155.0
2024-02-13,410.0,176.0,224.0,144.0,29.0,140.0,4,450.0,213.0,Wajit Sederhana,5155.0
2024-02-14,410.0,176.0,224.0,144.0,29.0,140.0,4,450.0,213.0,Wajit Sederhana,5155.0
2024-02-15,410.0,176.0,224.0,144.0,29.0,140.0,5,450.0,213.0,Wajit Sederhana,6278.0
2024-02-16,410.0,176.0,224.0,144.0,29.0,140.0,5,450.0,213.0,Wajit Sederhana,6278.0
2024-02-17,410.0,176.0,224.0,144.0,29.0,140.0,5,450.0,213.0,Wajit Sederhana,6278.0
2024-02-18,410.0,176.0,224.0,144.0,29.0,140.0,5,450.0,213.0,Wajit Sederhana,6278.0
2024-02-19,410.0,176.0,224.0,144.0,29.0,140.0,5,450.0,213.0,Wajit Sederhana,6278.0
2024-02-20,410.0,176.0,224.0,144.0,29.0,140.0,5,450.0,213.0,Wajit Sederhana,6278.0
2024-02-21,410.0,176.0,224.0,144.0,29.0,140.0,5,450.0,213.0,Wajit Sederhana,6278.0
2024-02-22,410.0,176.0,224.0,144.0,29.0,140.0,5,450.0,213.0,Wajit Sederhana,6278.0
2024-02-23,410.0,176.0,224.0,144.0,29.0,140.0,5,450.0,213.0,Wajit Sederhana,6278.0
2024-02-24,410.0,176.0,224.0,144.0,29.0,140.0,5,450.0,213.0,Wajit Sederhana,6278.0
2024-02-25,410.0,176.0,224.0,144.0,29.0,140.0,5,450.0,213.0,Wajit Sederhana,6278.0
2024-02-26,410.0,176.0,224.0,144.0,29.0,140.0,5,450.0,213.0,Wajit Sederhana,6278.0
2024-02-27,410.0,176.0,224.0,144.0,29.0,140.0,5,450.0,213.0,Wajit Sederhana,6278.0
2024-02-28,410.0,176.0,224.0,144.0,29.0,140.0,5,450.0,213.0,Wajit Sederhana,6278.0
2024-02-29,410.0,176.0,224.0,144.0,29.0,140.0,5,450.0,213.0,Wajit Sederhana,6278.0
2024-03-01,439.25,134.0,224.0,144.0,29.0,140.0,5,450.0,220.0,Wajit Sederhana,6221.25
2024-03-02,439.25,134.0,224.0,144.0,29.0,140.0,4,450.0,220.0,Wajit Sederhana,5111.0
2024-03-03,439.25,134.0,224.0,144.0,29.0,140.0,5,450.0,220.0,Wajit Sederhana,6221.25
2024-03-04,439.25,134.0,224.0,144.0,29.0,140.0,5,450.0,220.0,Wajit Sederhana,6221.25
2024-03-05,439.25,134.0,224.0,144.0,29.0,140.0,5,450.0,220.0,Wajit Sederhana,6221.25
2024-03-06,439.25,134.0,224.0,144.0,29.0,140.0,5,450.0,220.0,Wajit Sederhana,6221.25
2024-03-07,439.25,134.0,224.0,144.0,29.0,140.0,5,450.0,220.0,Wajit Sederhana,6221.25
2024-03-08,439.25,134.0,224.0,144.0,29.0,140.0,5,450.0,220.0,Wajit Sederhana,6221.25
2024-03-09,439.25,134.0,224.0,144.0,29.0,140.0,4,450.0,220.0,Wajit Sederhana,5111.0
2024-03-10,439.25,134.0,224.0,144.0,29.0,140.0,5,450.0,220.0,Wajit Sederhana,6221.25
2024-03-11,439.25,134.0,224.0,144.0,29.0,140.0,5,450.0,220.0,Wajit Sederhana,6221.25
2024-03-12,439.25,134.0,224.0,144.0,29.0,140.0,5,450.0,220.0,Wajit Sederhana,6221.25
2024-03-13,439.25,134.0,224.0,144.0,29.0,140.0,5,450.0,220.0,Wajit Sederhana,6221.25
2024-03-14,439.25,134.0,224.0,144.0,29.0,140.0,5,450.0,220.0,Wajit Sederhana,6221.25
2024-03-15,439.25,134.0,224.0,144.0,29.0,140.0,5,450.0,220.0,Wajit Sederhana,6221.25
2024-03-16,439.25,134.0,224.0,144.0,29.0,140.0,4,450.0,220.0,Wajit Sederhana,5111.0
2024-03-17,439.25,134.0,224.0,144.0,29.0,140.0,5,450.0,220.0,Wajit Sederhana,6221.25
2024-03-18,439.25,134.0,224.0,144.0,29.0,140.0,5,450.0,220.0,Wajit Sederhana,6221.25
2024-03-19,439.25,134.0,224.0,144.0,29.0,140.0,5,450.0,220.0,Wajit Sederhana,6221.25
2024-05-01,460.0,147.2,224.0,144.0,29.0,140.0,5,250.0,211.0,Wajit Sederhana,6182.0
2024-05-02,460.0,147.2,224.0,144.0,29.0,140.0,5,250.0,211.0,Wajit Sederhana,6182.0
2024-05-03,460.0,147.2,224.0,144.0,29.0,140.0,5,250.0,211.0,Wajit Sederhana,6182.0
2024-05-04,460.0,147.2,224.0,144.0,29.0,140.0,5,250.0,211.0,Wajit Sederhana,6182.0
2024-05-05,460.0,147.2,224.0,144.0,29.0,140.0,5,250.0,211.0,Wajit Sederhana,6182.0
2024-05-06,460.0,147.2,224.0,144.0,29.0,140.0,5,250.0,211.0,Wajit Sederhana,6182.0
2024-05-07,460.0,147.2,224.0,144.0,29.0,140.0,5,250.0,211.0,Wajit Sederhana,6182.0
2024-05-08,460.0,147.2,224.0,144.0,29.0,140.0,5,250.0,211.0,Wajit Sederhana,6182.0
2024-05-09,460.0,147.2,224.0,144.0,29.0,140.0,5,250.0,211.0,Wajit Sederhana,6182.0
2024-05-10,460.0,147.2,224.0,144.0,29.0,140.0,4,400.0,211.0,Wajit Sederhana,5187.8
2024-05-11,460.0,147.2,224.0,144.0,29.0,140.0,4,400.0,211.0,Wajit Sederhana,5187.8
2024-05-12,460.0,147.2,224.0,144.0,29.0,140.0,4,400.0,211.0,Wajit Sederhana,5187.8
2024-05-13,460.0,147.2,224.0,144.0,29.0,140.0,4,400.0,211.0,Wajit Sederhana,5187.8
2024-05-14,460.0,147.2,224.0,144.0,29.0,140.0,5,450.0,211.0,Wajit Sederhana,6382.0
2024-05-15,460.0,147.2,224.0,144.0,29.0,140.0,6,450.0,211.0,Wajit Sederhana,7526.200000000001
2024-05-16,460.0,147.2,224.0,144.0,29.0,140.0,5,450.0,211.0,Wajit Sederhana,6382.0
2024-05-17,460.0,147.2,224.0,144.0,29.0,140.0,5,450.0,211.0,Wajit Sederhana,6382.0
2024-05-18,460.0,147.2,224.0,144.0,29.0,140.0,6,450.0,211.0,Wajit Sederhana,7526.200000000001
2024-05-19,460.0,147.2,224.0,144.0,29.0,140.0,6,450.0,211.0,Wajit Sederhana,7526.200000000001
2024-05-20,460.0,147.2,224.0,144.0,29.0,140.0,6,450.0,211.0,Wajit Sederhana,7526.200000000001
2024-05-21,460.0,147.2,224.0,144.0,29.0,140.0,6,450.0,211.0,Wajit Sederhana,7526.200000000001
2024-05-22,460.0,147.2,224.0,144.0,29.0,140.0,5,450.0,211.0,Wajit Sederhana,6382.0
2024-05-23,460.0,147.2,224.0,144.0,29.0,140.0,5,450.0,211.0,Wajit Sederhana,6382.0
2024-05-24,460.0,147.2,224.0,144.0,29.0,140.0,5,450.0,211.0,Wajit Sederhana,6382.0
2024-05-25,460.0,147.2,224.0,144.0,29.0,140.0,5,450.0,211.0,Wajit Sederhana,6382.0
2024-05-26,460.0,147.2,224.0,144.0,29.0,140.0,4,400.0,211.0,Wajit Sederhana,5187.8
2024-05-27,460.0,147.2,224.0,144.0,29.0,140.0,6,450.0,211.0,Wajit Sederhana,7526.200000000001
2024-05-28,460.0,147.2,224.0,144.0,29.0,140.0,6,450.0,211.0,Wajit Sederhana,7526.200000000001
2024-05-29,460.0,147.2,224.0,144.0,29.0,140.0,6,450.0,211.0,Wajit Sederhana,7526.200000000001
2024-05-30,460.0,147.2,224.0,144.0,29.0,140.0,6,450.0,211.0,Wajit Sederhana,7526.200000000001
2024-05-31,460.0,147.2,224.0,144.0,29.0,140.0,6,450.0,211.0,Wajit Sederhana,7526.200000000001
2024-06-01,437.5,140.0,224.0,144.0,29.0,140.0,6,450.0,221.0,Wajit Sederhana,7358.0
2024-06-02,437.5,140.0,224.0,144.0,29.0,140.0,5,450.0,221.0,Wajit Sederhana,6243.5
2024-06-03,437.5,140.0,224.0,144.0,29.0,140.0,5,450.0,221.0,Wajit Sederhana,6243.5
2024-06-04,437.5,140.0,224.0,144.0,29.0,140.0,5,450.0,221.0,Wajit Sederhana,6243.5
2024-06-05,437.5,140.0,224.0,144.0,29.0,140.0,5,450.0,221.0,Wajit Sederhana,6243.5
2024-06-06,437.5,140.0,224.0,144.0,29.0,140.0,5,450.0,221.0,Wajit Sederhana,6243.5
2024-06-07,437.5,140.0,224.0,144.0,29.0,140.0,4,400.0,221.0,Wajit Sederhana,5079.0
2024-06-08,437.5,140.0,224.0,144.0,29.0,140.0,5,450.0,221.0,Wajit Sederhana,6243.5
2024-06-09,437.5,140.0,224.0,144.0,29.0,140.0,5,450.0,221.0,Wajit Sederhana,6243.5
2024-06-10,437.5,140.0,224.0,144.0,29.0,140.0,4,400.0,221.0,Wajit Sederhana,5079.0
2024-06-11,437.5,140.0,224.0,144.0,29.0,140.0,4,400.0,221.0,Wajit Sederhana,5079.0
2024-06-12,437.5,140.0,224.0,144.0,29.0,140.0,4,400.0,221.0,Wajit Sederhana,5079.0
2024-06-13,437.5,140.0,224.0,144.0,29.0,140.0,4,400.0,221.0,Wajit Sederhana,5079.0
2024-06-14,437.5,140.0,224.0,144.0,29.0,140.0,4,400.0,221.0,Wajit Sederhana,5079.0
2024-06-15,437.5,140.0,224.0,144.0,29.0,140.0,4,400.0,221.0,Wajit Sederhana,5079.0
2024-06-16,437.5,140.0,224.0,144.0,29.0,140.0,4,400.0,221.0,Wajit Sederhana,5079.0
2024-06-20,437.5,140.0,224.0,144.0,29.0,140.0,6,450.0,221.0,Wajit Sederhana,7358.0
2024-06-21,437.5,140.0,224.0,144.0,29.0,140.0,6,450.0,221.0,Wajit Sederhana,7358.0
2024-06-23,437.5,140.0,224.0,144.0,29.0,140.0,6,450.0,221.0,Wajit Sederhana,7358.0
2024-06-24,437.5,140.0,224.0,144.0,29.0,140.0,6,450.0,221.0,Wajit Sederhana,7358.0
2024-06-25,437.5,140.0,224.0,144.0,29.0,140.0,6,450.0,221.0,Wajit Sederhana,7358.0
2024-06-26,437.5,140.0,224.0,144.0,29.0,140.0,6,450.0,221.0,Wajit Sederhana,7358.0
2024-06-27,437.5,140.0,224.0,144.0,29.0,140.0,6,450.0,221.0,Wajit Sederhana,7358.0
2024-06-28,437.5,140.0,224.0,144.0,29.0,140.0,5,450.0,221.0,Wajit Sederhana,6243.5
2024-06-29,437.5,140.0,224.0,144.0,29.0,140.0,5,450.0,221.0,Wajit Sederhana,6243.5
2024-06-30,437.5,140.0,224.0,144.0,29.0,140.0,5,450.0,221.0,Wajit Sederhana,6243.5
2024-07-01,440.0,144.8,224.0,144.0,29.0,140.0,5,450.0,254.0,Wajit Sederhana,6313.0
2024-07-02,440.0,144.8,224.0,144.0,29.0,140.0,5,450.0,254.0,Wajit Sederhana,6313.0
2024-07-03,440.0,144.8,224.0,144.0,29.0,140.0,5,450.0,254.0,Wajit Sederhana,6313.0
2024-07-04,440.0,144.8,224.0,144.0,29.0,140.0,5,450.0,254.0,Wajit Sederhana,6313.0
2024-07-05,440.0,144.8,224.0,144.0,29.0,140.0,5,450.0,254.0,Wajit Sederhana,6313.0
2024-07-06,440.0,144.8,224.0,144.0,29.0,140.0,5,450.0,254.0,Wajit Sederhana,6313.0
2024-07-28,440.0,144.8,224.0,144.0,29.0,140.0,6,450.0,254.0,Wajit Sederhana,7434.799999999999
2024-07-29,440.0,144.8,224.0,144.0,29.0,140.0,6,450.0,254.0,Wajit Sederhana,7434.799999999999
2024-07-30,440.0,144.8,224.0,144.0,29.0,140.0,6,450.0,254.0,Wajit Sederhana,7434.799999999999
2024-07-31,440.0,144.8,224.0,144.0,29.0,140.0,6,450.0,254.0,Wajit Sederhana,7434.799999999999
2024-08-01,450.0,143.84,224.0,144.0,29.0,140.0,6,450.0,215.0,Wajit Sederhana,7450.040000000001
2024-08-02,450.0,143.84,224.0,144.0,29.0,140.0,5,450.0,215.0,Wajit Sederhana,6319.200000000001
2024-08-03,450.0,143.84,224.0,144.0,29.0,140.0,5,450.0,215.0,Wajit Sederhana,6319.200000000001
2024-08-04,450.0,143.84,224.0,144.0,29.0,140.0,6,450.0,215.0,Wajit Sederhana,7450.040000000001
2024-08-05,450.0,143.84,224.0,144.0,29.0,140.0,6,450.0,215.0,Wajit Sederhana,7450.040000000001
2024-08-06,450.0,143.84,224.0,144.0,29.0,140.0,6,450.0,215.0,Wajit Sederhana,7450.040000000001
2024-08-07,450.0,143.84,224.0,144.0,29.0,140.0,6,450.0,215.0,Wajit Sederhana,7450.040000000001
2024-08-08,450.0,143.84,224.0,144.0,29.0,140.0,4,450.0,215.0,Wajit Sederhana,5188.360000000001
2024-08-09,450.0,143.84,224.0,144.0,29.0,140.0,4,450.0,215.0,Wajit Sederhana,5188.360000000001
2024-08-10,450.0,143.84,224.0,144.0,29.0,140.0,5,450.0,215.0,Wajit Sederhana,6319.200000000001
2024-08-11,450.0,143.84,224.0,144.0,29.0,140.0,5,450.0,215.0,Wajit Sederhana,6319.200000000001
2024-08-12,450.0,143.84,224.0,144.0,29.0,140.0,5,450.0,215.0,Wajit Sederhana,6319.200000000001
2024-08-13,450.0,143.84,224.0,144.0,29.0,140.0,5,450.0,215.0,Wajit Sederhana,6319.200000000001
2024-08-14,450.0,143.84,224.0,144.0,29.0,140.0,5,450.0,215.0,Wajit Sederhana,6319.200000000001
2024-08-15,450.0,143.84,224.0,144.0,29.0,140.0,5,450.0,215.0,Wajit Sederhana,6319.200000000001
2024-08-16,450.0,143.84,224.0,144.0,29.0,140.0,5,450.0,215.0,Wajit Sederhana,6319.200000000001
2024-08-18,450.0,143.84,224.0,144.0,29.0,140.0,5,500.0,215.0,Wajit Sederhana,6369.200000000001
2024-08-19,450.0,143.84,224.0,144.0,29.0,140.0,5,500.0,215.0,Wajit Sederhana,6369.200000000001
2024-08-20,450.0,143.84,224.0,144.0,29.0,140.0,5,500.0,215.0,Wajit Sederhana,6369.200000000001
2024-08-21,450.0,143.84,224.0,144.0,29.0,140.0,5,500.0,215.0,Wajit Sederhana,6369.200000000001
2024-08-22,450.0,143.84,224.0,144.0,29.0,140.0,5,500.0,215.0,Wajit Sederhana,6369.200000000001
2024-08-23,450.0,143.84,224.0,144.0,29.0,140.0,5,500.0,215.0,Wajit Sederhana,6369.200000000001
2024-08-24,450.0,143.84,224.0,144.0,29.0,140.0,5,500.0,215.0,Wajit Sederhana,6369.200000000001
